Incident energy;
Incident energy;
Incident energy;σ(E)
4169.245;67.34992
4169.315;70.25247
4169.457;75.49496
4169.598;79.62259
4169.708;81.95778
4169.73;82.32416
4169.732;82.35576
4169.74;82.47928
4169.748;82.59821
4169.774;82.95282
4169.8;83.25825
4169.851;83.71322
4170.013;83.88658
4170.159;82.43467
4170.305;79.60397
4170.569;71.73943
4170.832;61.84131
4171.081;52.11095
4171.206;47.47624
4171.33;43.18388
4171.455;39.23194
4171.579;35.72128
4171.704;32.60771
4171.766;31.21989
4171.828;29.9327
4171.891;28.72432
4171.953;27.62901
4172.015;26.62227
4172.077;25.6992
4172.14;24.84165
4172.202;24.07151
4172.264;23.36925
4172.326;22.72963
4172.389;22.1386
4172.451;21.60991
4172.513;21.12902
4172.575;20.69149
4172.637;20.29314
4172.699;19.93009
4172.761;19.59875
4172.823;19.29583
4172.886;19.01404
4172.948;18.75958
4173.01;18.52533
4173.072;18.30909
4173.197;17.92008
4173.321;17.58545
4173.446;17.28925
4173.57;17.02812
4173.694;16.79336
4173.818;16.5802
4173.936;16.39407
4174.053;16.22317
4174.17;16.06399
4174.287;15.9151
4174.404;15.77536
4174.521;15.64393
4174.638;15.52015
4174.755;15.40358
4174.873;15.293
4174.99;15.19011
4175.107;15.0939
4175.224;15.00439
4175.341;14.92164
4175.458;14.84571
4175.575;14.77663
4175.692;14.71434
4175.839;14.64539
4175.985;14.58643
4176.131;14.53572
4176.277;14.4916
4176.862;14.34817
4177.038;14.31527
4177.192;14.29993
4177.265;14.30044
4177.303;14.30346
4177.323;14.30592
4177.341;14.3087
4177.342;14.30888
4177.343;14.30905
4177.346;14.30958
4177.348;14.30994
4177.352;14.31068
4177.361;14.31246
4177.385;14.31795
4177.387;14.31845
4177.394;14.3203
4177.401;14.32224
4177.406;14.32369
4177.419;14.32771
4177.432;14.3321
4177.458;14.34205
4177.542;14.38613
4177.674;14.50033
4177.806;14.68488
4177.92;14.91499
4178.033;15.21982
4178.137;15.57671
4178.241;16.0134
4178.345;16.53419
4178.448;17.13438
4178.655;18.584
4178.862;20.30281
4179.07;22.17851
4179.277;24.01922
4179.399;25.01127
4179.521;25.88426
4179.559;26.12595
4179.578;26.24081
4179.62;26.4798
4179.661;26.6924
4179.674;26.75538
4179.68;26.78371
4179.688;26.82075
4179.702;26.88355
4179.726;26.98513
4179.752;27.08636
4179.78;27.18492
4179.794;27.23008
4179.801;27.25161
4179.821;27.30929
4179.841;27.36122
4179.895;27.47237
4179.981;27.56082
4180.139;27.44134
4180.296;26.98165
4180.453;26.22942
4180.769;24.11186
4180.927;22.913
4181.084;21.73282
4181.199;20.91325
4181.314;20.15486
4181.429;19.47328
4181.543;18.88419
4181.658;18.38367
4181.772;17.98277
4181.887;17.67327
4182.001;17.45636
4182.109;17.32743
4182.216;17.2658
4182.324;17.26168
4182.431;17.30558
4182.86;17.74914
4183.018;17.92627
4183.175;18.06018
4183.333;18.12804
4183.411;18.13128
4183.458;18.12273
4183.486;18.11378
4183.492;18.11148
4183.5;18.10821
4183.506;18.1056
4183.519;18.09949
4183.532;18.09274
4183.565;18.07278
4183.619;18.03134
4183.715;17.93118
4183.907;17.63602
4184.01;17.43257
4184.086;17.26619
4184.253;16.86514
4184.419;16.44047
4184.585;16.01633
4184.751;15.61588
4184.867;15.35993
4184.982;15.13061
4185.097;14.92832
4185.212;14.75433
4185.328;14.60749
4185.443;14.4892
4185.558;14.39606
4185.673;14.32536
4185.75;14.289
4185.826;14.2606
4185.979;14.22177
4186.415;14.18161
4186.607;14.16663
4186.703;14.15497
4186.757;14.14677
4186.785;14.14201
4186.801;14.13913
4186.81;14.13745
4186.811;14.13726
4186.814;14.1367
4186.816;14.13632
4186.82;14.13555
4186.828;14.13399
4186.834;14.13281
4186.835;14.13261
4186.839;14.1318
4186.842;14.1312
4186.848;14.12997
4186.865;14.1264
4186.881;14.12291
4186.914;14.11532
4186.947;14.1072
4187.071;14.07196
4187.195;14.02958
4187.319;13.98091
4187.509;13.89699
4187.699;13.80656
4187.889;13.71522
4188.078;13.62834
4188.183;13.58315
4188.288;13.54073
4188.37;13.50969
4188.452;13.48056
4188.534;13.45337
4188.616;13.4281
4188.698;13.40468
4188.78;13.38304
4188.862;13.36308
4188.943;13.34488
4189.025;13.32788
4189.107;13.31217
4189.189;13.29762
4189.27;13.28426
4189.352;13.27164
4189.434;13.25981
4189.516;13.24866
4189.597;13.23822
4189.679;13.22816
4189.761;13.21852
4189.843;13.20925
4189.924;13.20039
4190.006;13.19168
4190.088;13.18319
4190.17;13.17488
4190.251;13.16683
4190.415;13.15093
4190.578;13.13553
4190.742;13.12037
4190.905;13.10558
4191.233;13.0765
4191.56;13.0483
4192.214;12.99389
4192.868;12.94172
4193.522;12.89138
4194.36;12.829
4195.197;12.76844
4196.035;12.70892
4196.872;12.64998
4197.213;12.62603
4197.383;12.6141
4197.553;12.6022
4197.723;12.59033
4197.893;12.57852
4198.063;12.56679
4198.233;12.55517
4198.404;12.5436
4198.574;12.53225
4198.744;12.52104
4198.914;12.50997
4199.084;12.499
4199.254;12.48806
4199.594;12.46597
4200.052;12.43504
4200.15;12.4283
4200.192;12.42542
4200.215;12.42384
4200.233;12.42262
4200.251;12.42139
4200.271;12.42004
4200.307;12.41761
4200.394;12.41184
4200.506;12.40475
4200.617;12.39826
4200.729;12.39255
4200.84;12.388
4200.902;12.38609
4200.964;12.38471
4201.026;12.38393
4201.088;12.38384
4201.15;12.38452
4201.212;12.38604
4201.274;12.3885
4201.336;12.39197
4201.398;12.39654
4201.46;12.40228
4201.522;12.40927
4201.584;12.41757
4201.708;12.43831
4201.832;12.46478
4201.938;12.49197
4202.043;12.52289
4202.254;12.59534
4202.675;12.75785
4202.861;12.82139
4203.047;12.86895
4203.233;12.89365
4203.319;12.8959
4203.376;12.89396
4203.406;12.89183
4203.425;12.89007
4203.431;12.88945
4203.432;12.88935
4203.435;12.88902
4203.437;12.8888
4203.441;12.88835
4203.45;12.88729
4203.473;12.88425
4203.498;12.88043
4203.501;12.87994
4203.51;12.87841
4203.519;12.87681
4203.538;12.87321
4203.557;12.8693
4203.595;12.86057
4203.746;12.81436
4203.898;12.75101
4204.049;12.67455
4204.352;12.49626
4204.554;12.3719
4204.756;12.2526
4204.87;12.18964
4204.984;12.13062
4205.031;12.10751
4205.053;12.09694
4205.071;12.08842
4205.089;12.08
4205.113;12.06895
4205.168;12.04433
4205.283;11.99602
4205.397;11.95214
4205.476;11.92387
4205.554;11.89751
4205.633;11.87224
4205.711;11.84852
4205.79;11.82558
4205.868;11.80383
4205.947;11.78257
4206.025;11.76217
4206.104;11.74196
4206.182;11.72234
4206.261;11.70266
4206.339;11.68333
4206.418;11.66373
4206.496;11.64427
4206.575;11.62438
4206.653;11.60447
4206.732;11.58396
4206.81;11.5633
4206.967;11.52026
4207.124;11.47489
4207.281;11.42674
4207.438;11.3754
4207.595;11.32046
4207.752;11.2616
4207.909;11.19862
4207.988;11.16538
4208.066;11.1316
4208.144;11.09695
4208.222;11.0616
4208.327;11.01327
4208.38;10.98877
4208.432;10.96483
4208.485;10.94069
4208.537;10.91745
4208.589;10.89486
4208.641;10.87319
4208.694;10.85235
4208.746;10.83348
4208.798;10.81658
4208.85;10.8021
4208.903;10.79036
4208.955;10.78241
4209.007;10.77864
4209.059;10.7798
4209.112;10.78688
4209.164;10.80054
4209.217;10.82231
4209.269;10.85247
4209.322;10.89339
4209.374;10.9448
4209.426;11.00869
4209.478;11.0865
4209.531;11.18166
4209.583;11.29219
4209.635;11.42133
4209.687;11.57076
4209.792;11.94131
4209.896;12.41056
4210.008;13.04487
4210.119;13.81971
4210.23;14.75169
4210.341;15.8481
4210.453;17.12275
4210.564;18.54758
4210.786;21.8187
4211.022;25.70082
4211.257;29.58917
4211.388;31.58633
4211.57;33.95861
4211.597;34.25941
4211.605;34.34569
4211.616;34.46213
4211.627;34.57602
4211.636;34.66728
4211.64;34.70728
4211.649;34.796
4211.658;34.88294
4211.675;35.04223
4211.711;35.35786
4211.747;35.64315
4211.785;35.91038
4211.819;36.11922
4211.822;36.13625
4211.831;36.18599
4211.861;36.33692
4211.891;36.46474
4211.965;36.68014
4212.091;36.71854
4212.204;36.40937
4212.317;35.79666
4212.544;33.78748
4212.77;31.05763
4212.97;28.3554
4213.169;25.66534
4213.269;24.37792
4213.368;23.17128
4213.468;22.03454
4213.567;20.99935
4213.661;20.1039
4213.754;19.30299
4213.847;18.58539
4213.94;17.94799
4214.033;17.38621
4214.126;16.89449
4214.219;16.46664
4214.266;16.27264
4214.312;16.09616
4214.359;15.92868
4214.406;15.77336
4214.453;15.62941
4214.499;15.49876
4214.546;15.37501
4214.592;15.26272
4214.639;15.15635
4214.685;15.05978
4214.732;14.96822
4214.778;14.885
4214.825;14.80597
4214.871;14.734
4214.918;14.66551
4214.964;14.60299
4215.011;14.54331
4215.057;14.48866
4215.131;14.40775
4215.204;14.33539
4215.277;14.26942
4215.35;14.20899
4215.423;14.15337
4215.496;14.10193
4215.569;14.05413
4215.642;14.00953
4215.716;13.96718
4215.789;13.92791
4215.935;13.85578
4216.081;13.79084
4216.227;13.7319
4216.374;13.67775
4216.52;13.62848
4216.666;13.58327
4216.812;13.54178
4216.959;13.50346
4217.105;13.4686
4217.251;13.43666
4217.397;13.40737
4217.61;13.36872
4217.822;13.33399
4218.035;13.30147
4218.242;13.27075
4218.448;13.2398
4218.567;13.22136
4218.624;13.21233
4218.657;13.20704
4218.676;13.20397
4218.685;13.20251
4218.704;13.19942
4218.726;13.19582
4218.763;13.18971
4218.837;13.17731
4219.009;13.14756
4219.165;13.11962
4219.32;13.09124
4219.913;12.98347
4220.061;12.95822
4220.209;12.93401
4220.357;12.91089
4220.431;12.89973
4220.505;12.88883
4220.58;12.87805
4220.654;12.86765
4220.728;12.85747
4220.802;12.84751
4220.876;12.83773
4220.95;12.82813
4221.024;12.81869
4221.098;12.80939
4221.172;12.8002
4221.246;12.79112
4221.32;12.78213
4221.394;12.77322
4221.542;12.75554
4221.69;12.73799
4221.87;12.71667
4222.049;12.69534
4222.228;12.67374
4222.407;12.65173
4222.587;12.62906
4222.677;12.61748
4222.766;12.60586
4222.856;12.59394
4222.945;12.58198
4223.035;12.56973
4223.124;12.55749
4223.214;12.54503
4223.259;12.53879
4223.304;12.53256
4223.349;12.52636
4223.394;12.5202
4223.439;12.5141
4223.483;12.50822
4223.528;12.50232
4223.573;12.49657
4223.618;12.49099
4223.662;12.48574
4223.707;12.48064
4223.752;12.47585
4223.797;12.47143
4223.841;12.46752
4223.886;12.46402
4223.931;12.4611
4223.976;12.45884
4224.021;12.45732
4224.066;12.45666
4224.111;12.45695
4224.156;12.45832
4224.2;12.46081
4224.245;12.46467
4224.29;12.46999
4224.335;12.47692
4224.379;12.48541
4224.469;12.50866
4224.558;12.54055
4224.625;12.57123
4224.691;12.60771
4224.757;12.65097
4224.823;12.70156
4224.89;12.76096
4224.956;12.8279
4225.088;12.98846
4225.221;13.18811
4225.353;13.42448
4225.486;13.69952
4225.618;14.00482
4225.868;14.6441
4226.117;15.29631
4226.25;15.61903
4226.382;15.9028
4226.53;16.1613
4226.569;16.217
4226.631;16.29384
4226.657;16.32163
4226.668;16.33258
4226.679;16.34305
4226.694;16.35653
4226.702;16.36335
4226.724;16.38075
4226.757;16.40312
4226.811;16.42992
4226.91;16.44724
4227.109;16.36019
4227.277;16.1716
4227.445;15.89815
4227.812;15.12956
4227.996;14.7222
4228.088;14.52573
4228.179;14.33967
4228.287;14.1322
4228.394;13.94308
4228.501;13.77162
4228.608;13.61831
4228.715;13.48292
4228.769;13.42117
4228.822;13.36468
4228.876;13.31116
4228.929;13.26242
4228.983;13.21643
4229.036;13.1747
4229.09;13.13545
4229.143;13.09993
4229.197;13.06659
4229.25;13.03648
4229.304;13.00825
4229.357;12.98277
4229.411;12.95888
4229.464;12.9373
4229.518;12.91706
4229.571;12.89873
4229.625;12.8815
4229.678;12.86586
4229.732;12.8511
4229.785;12.83766
4229.839;12.82491
4229.892;12.81324
4229.942;12.80292
4229.992;12.7932
4230.042;12.78402
4230.091;12.7755
4230.141;12.76726
4230.191;12.75941
4230.241;12.75193
4230.29;12.74492
4230.34;12.73806
4230.39;12.73148
4230.489;12.71915
4230.589;12.70752
4230.688;12.6967
4230.788;12.68635
4230.887;12.67662
4231.086;12.65833
4231.285;12.64143
4231.483;12.62575
4231.682;12.61095
4231.881;12.59699
4232.08;12.58378
4232.279;12.57125
4232.478;12.55936
4232.578;12.55363
4232.677;12.5481
4232.777;12.54266
4232.876;12.53743
4232.975;12.53234
4233.074;12.5274
4233.197;12.52146
4233.319;12.5158
4233.447;12.51011
4233.575;12.5047
4233.703;12.4996
4233.831;12.49488
4233.959;12.49063
4234.023;12.48872
4234.087;12.48699
4234.151;12.48546
4234.215;12.48417
4234.279;12.48315
4234.343;12.48244
4234.404;12.48209
4234.465;12.48212
4234.511;12.48241
4234.534;12.48265
4234.553;12.4829
4234.571;12.48319
4234.592;12.48358
4234.629;12.48441
4234.722;12.48748
4234.801;12.4913
4234.879;12.49631
4234.958;12.50281
4235.036;12.51075
4235.1;12.51851
4235.164;12.52747
4235.228;12.53769
4235.292;12.54923
4235.42;12.57643
4235.547;12.60898
4235.675;12.64729
4235.802;12.69029
4236.057;12.78786
4236.312;12.8901
4236.567;12.98056
4236.685;13.01344
4236.803;13.03841
4236.93;13.05497
4237.004;13.05924
4237.048;13.05983
4237.071;13.05955
4237.089;13.05905
4237.09;13.05902
4237.093;13.05891
4237.095;13.05883
4237.099;13.05867
4237.108;13.05826
4237.13;13.05699
4237.132;13.05686
4237.135;13.05665
4237.146;13.05584
4237.157;13.05493
4237.178;13.05294
4237.255;13.04283
4237.368;13.02021
4237.388;13.01529
4237.426;13.00521
4237.441;13.00098
4237.462;12.99483
4237.504;12.98173
4237.633;12.93553
4237.762;12.882
4238.123;12.71282
4238.304;12.62847
4238.484;12.55127
4238.575;12.51576
4238.665;12.48327
4238.755;12.45353
4238.845;12.42656
4238.936;12.40208
4239.026;12.38051
4239.116;12.36144
4239.206;12.34467
4239.297;12.32986
4239.387;12.31711
4239.432;12.31137
4239.477;12.30603
4239.522;12.30105
4239.567;12.29642
4239.612;12.29209
4239.657;12.28806
4239.702;12.28429
4239.747;12.28077
4239.792;12.27747
4239.837;12.27437
4239.882;12.27147
4239.927;12.26873
4239.979;12.26575
4240.031;12.26296
4240.083;12.26033
4240.134;12.25789
4240.186;12.25552
4240.237;12.2533
4240.289;12.25114
4240.34;12.2491
4240.392;12.24709
4240.443;12.24518
4240.495;12.24329
4240.546;12.24148
4240.649;12.23794
4240.752;12.23453
4240.855;12.2312
4240.958;12.22795
4241.061;12.22475
4241.164;12.22159
4241.267;12.21847
4241.37;12.21538
4241.576;12.2093
4241.679;12.20631
4241.782;12.20335
4241.885;12.20043
4241.988;12.19755
4242.091;12.19472
4242.194;12.19193
4242.297;12.18921
4242.4;12.18654
4242.487;12.18434
4242.574;12.18219
4242.661;12.18009
4242.748;12.17805
4242.835;12.17608
4242.922;12.17416
4243.009;12.17232
4243.096;12.17056
4243.183;12.16889
4243.27;12.16732
4243.357;12.16587
4243.444;12.16455
4243.531;12.16338
4243.618;12.16238
4243.705;12.16159
4243.791;12.16102
4243.868;12.16074
4243.945;12.16068
4244.001;12.16079
4244.033;12.16092
4244.051;12.16101
4244.06;12.16106
4244.079;12.16118
4244.102;12.16136
4244.14;12.1617
4244.224;12.16271
4244.308;12.16411
4244.391;12.16588
4244.557;12.1706
4244.668;12.1746
4244.778;12.17917
4244.998;12.18964
4245.219;12.20076
4245.439;12.21058
4245.583;12.21533
4245.727;12.21811
4245.871;12.21846
4245.947;12.21755
4245.986;12.21678
4246.007;12.21628
4246.026;12.21578
4246.044;12.21525
4246.065;12.21458
4246.102;12.21325
4246.167;12.21046
4246.297;12.20319
4246.446;12.1923
4246.595;12.17912
4246.794;12.15894
4246.992;12.13732
4247.221;12.1123
4247.276;12.10649
4247.301;12.10388
4247.32;12.10192
4247.322;12.10171
4247.327;12.1012
4247.331;12.10079
4247.339;12.09997
4247.361;12.09774
4247.405;12.09333
4247.531;12.08129
4247.682;12.06804
4247.758;12.06189
4247.833;12.05617
4247.909;12.0507
4247.984;12.04563
4248.06;12.0408
4248.135;12.03632
4248.211;12.03206
4248.286;12.0281
4248.362;12.02432
4248.437;12.02079
4248.513;12.0174
4248.588;12.01423
4248.663;12.0112
4248.738;12.00829
4248.832;12.0048
4248.925;12.00149
4249.019;11.99827
4249.112;11.99517
4249.206;11.99212
4249.299;11.98917
4249.392;11.98626
4249.485;11.9834
4249.672;11.97771
4249.858;11.97212
4250.045;11.96653
4250.231;11.96097
4250.605;11.94974
4250.978;11.93842
4251.724;11.9152
4252.098;11.90318
4252.471;11.89088
4252.844;11.8782
4253.217;11.86502
4253.591;11.8512
4253.964;11.83662
4254.151;11.82894
4254.337;11.82101
4254.524;11.81271
4254.71;11.80412
4254.842;11.79782
4254.974;11.79139
4255.04;11.78813
4255.106;11.78486
4255.172;11.78159
4255.237;11.77839
4255.303;11.77518
4255.369;11.77203
4255.435;11.76898
4255.5;11.76611
4255.566;11.76338
4255.632;11.7609
4255.698;11.75872
4255.763;11.75696
4255.807;11.75603
4255.851;11.75534
4255.895;11.75493
4255.939;11.75483
4255.989;11.75515
4256.038;11.75598
4256.088;11.7574
4256.137;11.75945
4256.187;11.76227
4256.236;11.76585
4256.285;11.77032
4256.334;11.77577
4256.384;11.78246
4256.433;11.79022
4256.532;11.81002
4256.631;11.83617
4256.729;11.86938
4256.828;11.9115
4256.927;11.96349
4257.026;12.02668
4257.124;12.10164
4257.223;12.19137
4257.322;12.29673
4257.421;12.41939
4257.519;12.55961
4257.673;12.82232
4257.827;13.144
4257.981;13.53383
4258.134;13.99859
4258.244;14.38615
4258.353;14.81826
4258.463;15.30581
4258.507;15.5158
4258.518;15.56965
4258.524;15.59925
4258.541;15.684
4258.557;15.76495
4258.567;15.81613
4258.579;15.87814
4258.586;15.91461
4258.596;15.9671
4258.614;16.0627
4258.645;16.23073
4258.696;16.51644
4258.793;17.09076
4259.011;18.51295
4259.114;19.23346
4259.422;21.43533
4259.615;22.71057
4259.808;23.76213
4260.014;24.50791
4260.13;24.71587
4260.197;24.75968
4260.232;24.75976
4260.264;24.74603
4260.292;24.72319
4260.326;24.6819
4260.379;24.58811
4260.486;24.29207
4260.686;23.3871
4260.866;22.25219
4261.046;20.9146
4261.174;19.89936
4261.3;18.88977
4261.555;16.94364
4261.693;16.00071
4261.831;15.16137
4261.969;14.43491
4262.038;14.1147
4262.106;13.82669
4262.175;13.56162
4262.244;13.32282
4262.313;13.10898
4262.381;12.92118
4262.45;12.75232
4262.519;12.60363
4262.588;12.4734
4262.656;12.36146
4262.741;12.24197
4262.784;12.18929
4262.826;12.14241
4262.869;12.09874
4262.911;12.05999
4262.953;12.0248
4262.995;11.99288
4263.038;11.9633
4263.08;11.93718
4263.123;11.91303
4263.165;11.89174
4263.208;11.87207
4263.25;11.85476
4263.292;11.83912
4263.334;11.82501
4263.377;11.81198
4263.419;11.8005
4263.462;11.78988
4263.504;11.78051
4263.547;11.77181
4263.589;11.76411
4263.631;11.75711
4263.673;11.75071
4263.716;11.74474
4263.758;11.73938
4263.842;11.72991
4263.927;11.72167
4264.011;11.71457
4264.075;11.7097
4264.139;11.7052
4264.203;11.70102
4264.266;11.69714
4264.393;11.68991
4264.52;11.68324
4264.647;11.67696
4264.774;11.67096
4265.028;11.65951
4265.282;11.64856
4265.536;11.63794
4265.79;11.62758
4266.044;11.61741
4266.552;11.59751
4266.806;11.58773
4267.06;11.57805
4267.314;11.56846
4267.568;11.55903
4267.695;11.5544
4267.822;11.54987
4267.949;11.54546
4268.013;11.5433
4268.076;11.54124
4268.161;11.53855
4268.246;11.53599
4268.331;11.53361
4268.415;11.53146
4268.5;11.52952
4268.584;11.5279
4268.669;11.52659
4268.753;11.5257
4268.838;11.52525
4268.923;11.52531
4269.008;11.52597
4269.092;11.52724
4269.177;11.52924
4269.262;11.532
4269.347;11.53556
4269.431;11.5399
4269.564;11.54849
4269.696;11.55906
4269.829;11.5716
4269.961;11.58562
4270.49;11.64566
4270.649;11.65982
4270.808;11.66955
4270.966;11.67364
4271.051;11.67325
4271.093;11.67234
4271.116;11.67165
4271.134;11.67101
4271.136;11.67093
4271.139;11.67081
4271.141;11.67073
4271.142;11.67069
4271.145;11.67057
4271.148;11.67045
4271.153;11.67024
4271.164;11.66974
4271.175;11.66922
4271.212;11.66722
4271.284;11.66228
4271.42;11.64933
4271.556;11.63204
4271.692;11.6111
4271.889;11.57603
4272.085;11.53813
4272.281;11.49998
4272.477;11.46383
4272.613;11.44078
4272.749;11.41975
4272.885;11.40088
4272.953;11.39226
4273.02;11.38427
4273.088;11.37667
4273.156;11.36956
4273.224;11.3629
4273.292;11.35667
4273.36;11.35083
4273.428;11.34536
4273.496;11.34021
4273.563;11.33544
4273.624;11.33131
4273.684;11.32745
4273.745;11.32369
4273.805;11.32014
4273.866;11.31667
4273.926;11.31338
4273.986;11.31018
4274.046;11.30707
4274.137;11.3025
4274.228;11.29806
4274.319;11.29373
4274.409;11.28953
4274.5;11.28535
4274.59;11.28126
4274.681;11.27716
4274.771;11.27313
4274.952;11.26511
4275.043;11.26111
4275.133;11.25719
4275.224;11.25327
4275.314;11.24946
4275.405;11.24569
4275.495;11.24208
4275.556;11.23972
4275.616;11.23748
4275.677;11.23531
4275.737;11.2333
4275.813;11.23096
4275.888;11.22895
4275.964;11.22728
4276.039;11.22607
4276.115;11.22539
4276.19;11.22536
4276.266;11.22611
4276.341;11.22778
4276.417;11.23057
4276.492;11.2346
4276.568;11.24017
4276.643;11.24738
4276.719;11.25665
4276.794;11.26801
4276.869;11.28183
4276.944;11.29839
4277.012;11.31602
4277.08;11.33635
4277.148;11.35959
4277.216;11.38593
4277.284;11.41557
4277.352;11.44866
4277.42;11.48533
4277.488;11.5257
4277.624;11.61771
4277.76;11.72459
4277.896;11.84536
4278.031;11.97693
4278.484;12.4552
4278.695;12.65774
4278.785;12.73194
4278.834;12.76832
4278.862;12.78771
4278.884;12.80218
4278.888;12.80474
4278.889;12.80538
4278.892;12.80728
4278.894;12.80854
4278.898;12.81104
4278.907;12.81658
4278.929;12.82963
4278.953;12.84303
4279.014;12.87303
4279.143;12.91597
4279.288;12.92869
4279.357;12.92108
4279.393;12.9136
4279.415;12.90787
4279.43;12.90345
4279.447;12.89795
4279.47;12.88968
4279.493;12.88047
